season,round,circuitId,raceName,date,driverId,constructorId,grid,position,points,status,is_winner,positions_gained,driver_form_points,driver_form_position,avg_positions_gained,constructor_form_points
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,PER,Red Bull Racing,4,18,0.0,Fuel pressure,0,-14,12.0,12.0,-5.333333333333333,75.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,HAM,Mercedes,5,3,15.0,Finished,0,2,69.0,1.3333333333333333,0.0,92.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,BOT,Alfa Romeo,6,6,8.0,Finished,0,0,23.0,9.666666666666666,-5.0,0.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,MAG,Haas F1 Team,7,5,10.0,Finished,0,2,0.0,16.666666666666668,1.0,0.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,ALO,Alpine,8,9,2.0,Finished,0,-1,19.0,8.0,1.0,43.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,RUS,Mercedes,9,4,12.0,Finished,0,5,0.0,18.0,-2.6666666666666665,92.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,GAS,AlphaTauri,10,20,0.0,Power Unit,0,-10,18.0,7.333333333333333,-0.6666666666666666,30.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,OCO,Alpine,11,7,6.0,Finished,0,4,24.0,6.0,3.0,43.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,MSC,Haas F1 Team,12,11,0.0,Finished,0,1,0.0,16.666666666666668,2.3333333333333335,0.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,NOR,McLaren,13,15,0.0,Finished,0,-2,9.0,8.666666666666666,-4.0,19.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,ALB,Williams,14,13,0.0,Finished,0,1,35.0,4.333333333333333,2.6666666666666665,0.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,ZHO,Alfa Romeo,15,10,1.0,Finished,0,5,0.0,0.0,0.0,0.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,TSU,AlphaTauri,16,8,4.0,Finished,0,8,12.0,10.333333333333334,-2.3333333333333335,30.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,HUL,Aston Martin,17,17,0.0,Finished,0,0,10.0,11.666666666666666,0.3333333333333333,9.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,RIC,McLaren,18,14,0.0,Finished,0,4,10.0,9.666666666666666,2.0,19.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,STR,Aston Martin,19,12,0.0,Finished,0,7,8.0,10.0,4.333333333333333,9.0
2022,1,Sakhir,Bahrain Grand Prix,2022-03-20,LAT,Williams,20,16,0.0,Finished,0,4,0.0,15.666666666666666,0.6666666666666666,0.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,MSC,Haas F1 Team,0,0,0.0,Withdrew,0,0,0.0,15.0,1.6666666666666667,10.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,PER,Red Bull Racing,1,4,12.0,Finished,0,-3,0.0,16.666666666666668,-12.333333333333334,44.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,LEC,Ferrari,2,2,19.0,Finished,0,0,33.0,6.0,-2.0,70.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,SAI,Ferrari,3,3,15.0,Finished,0,0,37.0,4.333333333333333,3.3333333333333335,70.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,VER,Red Bull Racing,4,1,25.0,Finished,1,3,44.0,7.333333333333333,-5.333333333333333,44.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,OCO,Alpine,5,6,8.0,Finished,0,-1,20.0,6.666666666666667,3.0,26.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,RUS,Mercedes,6,5,10.0,Finished,0,1,12.0,13.666666666666666,-0.3333333333333333,94.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,ALO,Alpine,7,16,0.0,Water pump,0,-9,6.0,10.0,0.6666666666666666,26.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,BOT,Alfa Romeo,8,15,0.0,Cooling system,0,-7,31.0,5.0,-0.3333333333333333,9.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,GAS,AlphaTauri,9,8,4.0,Finished,0,1,18.0,10.333333333333334,-1.0,34.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,MAG,Haas F1 Team,10,9,2.0,Finished,0,1,10.0,12.666666666666666,1.3333333333333333,10.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,NOR,McLaren,11,7,6.0,Finished,0,4,7.0,10.666666666666666,-3.0,17.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,ZHO,Alfa Romeo,12,11,0.0,Finished,0,1,1.0,10.0,5.0,9.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,STR,Aston Martin,13,13,0.0,+1 Lap,0,0,0.0,12.0,4.666666666666667,0.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,RIC,McLaren,14,17,0.0,Gearbox,0,-3,10.0,10.333333333333334,2.6666666666666665,17.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,HAM,Mercedes,15,10,1.0,Finished,0,5,59.0,2.0,0.6666666666666666,94.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,ALB,Williams,16,14,0.0,Collision damage,0,2,20.0,7.666666666666667,2.6666666666666665,0.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,HUL,Aston Martin,17,12,0.0,Finished,0,5,10.0,10.666666666666666,2.6666666666666665,0.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,LAT,Williams,18,18,0.0,Accident,0,0,0.0,14.666666666666666,2.6666666666666665,0.0
2022,2,Jeddah,Saudi Arabian Grand Prix,2022-03-27,TSU,AlphaTauri,19,19,0.0,Power Unit,0,0,16.0,8.666666666666666,2.0,34.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,LEC,Ferrari,1,1,26.0,Finished,1,0,46.0,4.333333333333333,-1.0,94.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,VER,Red Bull Racing,2,18,0.0,Fuel leak,0,-16,51.0,7.0,-4.666666666666667,63.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,PER,Red Bull Racing,3,2,18.0,Finished,0,1,12.0,12.333333333333334,-9.333333333333334,63.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,NOR,McLaren,4,5,10.0,Finished,0,-1,12.0,9.666666666666666,-0.6666666666666666,12.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,HAM,Mercedes,5,4,12.0,Finished,0,1,34.0,5.0,2.3333333333333335,64.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,RUS,Mercedes,6,3,15.0,Finished,0,3,22.0,9.0,1.6666666666666667,64.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,RIC,McLaren,7,6,8.0,Finished,0,1,0.0,14.333333333333334,-0.3333333333333333,12.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,OCO,Alpine,8,7,6.0,Finished,0,1,16.0,7.333333333333333,1.0,22.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,SAI,Ferrari,9,20,0.0,Spun off,0,-11,48.0,2.6666666666666665,1.0,94.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,ALO,Alpine,10,17,0.0,+1 Lap,0,-7,6.0,11.0,-2.3333333333333335,22.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,GAS,AlphaTauri,11,9,2.0,Finished,0,2,14.0,11.0,-0.6666666666666666,30.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,BOT,Alfa Romeo,12,8,4.0,Finished,0,4,16.0,9.0,-2.3333333333333335,9.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,TSU,AlphaTauri,13,15,0.0,+1 Lap,0,-2,16.0,10.333333333333334,4.0,30.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,ZHO,Alfa Romeo,14,11,0.0,Finished,0,3,1.0,10.5,3.0,9.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,MSC,Haas F1 Team,15,13,0.0,+1 Lap,0,2,0.0,8.333333333333334,2.0,12.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,MAG,Haas F1 Team,16,14,0.0,+1 Lap,0,2,12.0,10.666666666666666,1.6666666666666667,12.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,VET,Aston Martin,17,19,0.0,Accident,0,-2,1.0,12.333333333333334,1.6666666666666667,0.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,LAT,Williams,18,16,0.0,+1 Lap,0,2,0.0,16.666666666666668,1.3333333333333333,0.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,STR,Aston Martin,19,12,0.0,Finished,0,7,0.0,12.666666666666666,2.3333333333333335,0.0
2022,3,Melbourne,Australian Grand Prix,2022-04-10,ALB,Williams,20,10,1.0,Finished,0,10,12.0,10.333333333333334,1.3333333333333333,0.0
2022,5,Miami,Miami Grand Prix,2022-05-08,STR,Aston Martin,0,10,1.0,Finished,0,-10,0.0,12.333333333333334,4.666666666666667,0.0
2022,5,Miami,Miami Grand Prix,2022-05-08,VET,Aston Martin,0,17,0.0,Collision,0,-17,0.0,15.333333333333334,1.0,0.0
2022,5,Miami,Miami Grand Prix,2022-05-08,LEC,Ferrari,1,2,18.0,Finished,0,-1,71.0,1.3333333333333333,0.0,104.0
2022,5,Miami,Miami Grand Prix,2022-05-08,SAI,Ferrari,2,3,15.0,Finished,0,-1,33.0,8.333333333333334,-3.3333333333333335,104.0
2022,5,Miami,Miami Grand Prix,2022-05-08,VER,Red Bull Racing,3,1,26.0,Finished,1,2,25.0,12.666666666666666,-10.0,55.0
2022,5,Miami,Miami Grand Prix,2022-05-08,PER,Red Bull Racing,4,4,12.0,Finished,0,0,30.0,8.0,-5.333333333333333,55.0
2022,5,Miami,Miami Grand Prix,2022-05-08,BOT,Alfa Romeo,5,7,6.0,Finished,0,-2,12.0,9.666666666666666,-1.0,13.0
2022,5,Miami,Miami Grand Prix,2022-05-08,HAM,Mercedes,6,6,8.0,Finished,0,0,28.0,5.666666666666667,2.6666666666666665,65.0
2022,5,Miami,Miami Grand Prix,2022-05-08,GAS,AlphaTauri,7,18,0.0,Suspension,0,-11,6.0,12.333333333333334,-2.3333333333333335,10.0
2022,5,Miami,Miami Grand Prix,2022-05-08,NOR,McLaren,8,19,0.0,Collision,0,-11,16.0,9.0,0.3333333333333333,24.0
2022,5,Miami,Miami Grand Prix,2022-05-08,TSU,AlphaTauri,9,12,0.0,Finished,0,-3,4.0,14.0,2.0,10.0
2022,5,Miami,Miami Grand Prix,2022-05-08,ALO,Alpine,11,11,0.0,Finished,0,0,2.0,14.0,-5.666666666666667,22.0
2022,5,Miami,Miami Grand Prix,2022-05-08,RUS,Mercedes,12,5,10.0,Finished,0,7,37.0,4.0,3.0,65.0
2022,5,Miami,Miami Grand Prix,2022-05-08,RIC,McLaren,14,13,0.0,Finished,0,1,8.0,12.333333333333334,0.6666666666666666,24.0
2022,5,Miami,Miami Grand Prix,2022-05-08,MSC,Haas F1 Team,15,15,0.0,Finished,0,0,0.0,8.0,1.0,12.0
2022,5,Miami,Miami Grand Prix,2022-05-08,MAG,Haas F1 Team,16,16,0.0,Front wing,0,0,12.0,9.333333333333334,1.6666666666666667,12.0
2022,5,Miami,Miami Grand Prix,2022-05-08,ZHO,Alfa Romeo,17,20,0.0,Water leak,0,-3,1.0,10.666666666666666,3.0,13.0
2022,5,Miami,Miami Grand Prix,2022-05-08,ALB,Williams,18,9,2.0,Finished,0,9,1.0,12.333333333333334,4.333333333333333,1.0
2022,5,Miami,Miami Grand Prix,2022-05-08,LAT,Williams,19,14,0.0,Finished,0,5,0.0,16.666666666666668,2.0,1.0
2022,5,Miami,Miami Grand Prix,2022-05-08,OCO,Alpine,20,8,4.0,Finished,0,12,20.0,6.666666666666667,1.3333333333333333,22.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,LEC,Ferrari,1,20,0.0,Turbo,0,-19,63.0,1.6666666666666667,-0.3333333333333333,93.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,VER,Red Bull Racing,2,1,25.0,Finished,1,1,51.0,6.666666666666667,-3.6666666666666665,93.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,SAI,Ferrari,3,4,12.0,Finished,0,-1,30.0,8.666666666666666,-4.0,93.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,RUS,Mercedes,4,3,15.0,Finished,0,1,35.0,4.333333333333333,3.6666666666666665,56.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,PER,Red Bull Racing,5,2,19.0,Finished,0,3,42.0,3.3333333333333335,-0.6666666666666666,93.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,HAM,Mercedes,6,5,10.0,Finished,0,1,21.0,6.666666666666667,2.0,56.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,BOT,Alfa Romeo,7,6,8.0,Finished,0,1,10.0,10.0,-1.6666666666666667,10.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,MAG,Haas F1 Team,8,17,0.0,+2 Laps,0,-9,2.0,13.0,1.0,2.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,RIC,McLaren,9,12,0.0,+1 Lap,0,-3,8.0,12.0,-0.3333333333333333,24.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,MSC,Haas F1 Team,10,14,0.0,+1 Lap,0,-4,0.0,9.333333333333334,0.6666666666666666,2.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,NOR,McLaren,11,8,4.0,Finished,0,3,16.0,10.333333333333334,-2.6666666666666665,24.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,OCO,Alpine,12,7,6.0,Finished,0,5,18.0,7.0,4.0,18.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,TSU,AlphaTauri,13,10,1.0,+1 Lap,0,3,0.0,15.333333333333334,-1.6666666666666667,6.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,GAS,AlphaTauri,14,13,0.0,+1 Lap,0,1,6.0,11.666666666666666,-2.6666666666666665,6.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,ZHO,Alfa Romeo,15,19,0.0,Power loss,0,-4,0.0,14.0,0.3333333333333333,10.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,VET,Aston Martin,16,11,0.0,+1 Lap,0,5,0.0,15.666666666666666,-5.0,1.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,STR,Aston Martin,17,15,0.0,+1 Lap,0,2,1.0,11.666666666666666,-1.0,1.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,ALB,Williams,18,18,0.0,+2 Laps,0,0,3.0,11.0,7.0,3.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,LAT,Williams,19,16,0.0,+2 Laps,0,3,0.0,16.0,2.3333333333333335,3.0
2022,6,Barcelona,Spanish Grand Prix,2022-05-22,ALO,Alpine,20,9,2.0,+1 Lap,0,11,0.0,14.666666666666666,-5.333333333333333,18.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,LEC,Ferrari,1,4,12.0,Finished,0,-3,44.0,7.666666666666667,-6.666666666666667,71.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,SAI,Ferrari,2,2,18.0,Finished,0,0,27.0,9.0,-4.333333333333333,71.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,PER,Red Bull Racing,3,1,25.0,Finished,1,2,49.0,2.6666666666666665,1.3333333333333333,100.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,VER,Red Bull Racing,4,3,15.0,Finished,0,1,51.0,6.666666666666667,-4.333333333333333,100.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,NOR,McLaren,5,6,9.0,Finished,0,-1,14.0,10.666666666666666,-3.0,22.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,RUS,Mercedes,6,5,10.0,Finished,0,1,40.0,3.6666666666666665,3.6666666666666665,70.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,ALO,Alpine,7,7,6.0,Finished,0,0,2.0,12.333333333333334,1.3333333333333333,18.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,HAM,Mercedes,8,8,4.0,Finished,0,0,30.0,5.0,0.6666666666666666,70.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,VET,Aston Martin,9,10,1.0,Finished,0,-1,0.0,15.666666666666666,-4.666666666666667,1.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,OCO,Alpine,10,12,0.0,Finished,0,-2,16.0,7.333333333333333,6.0,18.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,TSU,AlphaTauri,11,17,0.0,+1 Lap,0,-6,1.0,12.333333333333334,-0.6666666666666666,3.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,BOT,Alfa Romeo,12,9,2.0,Finished,0,3,18.0,7.0,1.0,18.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,MAG,Haas F1 Team,13,20,0.0,Water pressure,0,-7,0.0,15.666666666666666,-2.3333333333333335,0.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,RIC,McLaren,14,13,0.0,Finished,0,1,8.0,10.333333333333334,-0.3333333333333333,22.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,MSC,Haas F1 Team,15,19,0.0,Accident,0,-4,0.0,14.0,-0.6666666666666666,0.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,ALB,Williams,16,18,0.0,Mechanical,0,-2,3.0,12.333333333333334,6.333333333333333,3.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,GAS,AlphaTauri,17,11,0.0,Finished,0,6,2.0,13.333333333333334,-2.6666666666666665,3.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,STR,Aston Martin,18,14,0.0,Finished,0,4,1.0,12.333333333333334,-0.3333333333333333,1.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,LAT,Williams,19,15,0.0,+1 Lap,0,4,0.0,15.333333333333334,3.3333333333333335,3.0
2022,7,Monaco,Monaco Grand Prix,2022-05-29,ZHO,Alfa Romeo,20,16,0.0,+1 Lap,0,4,0.0,16.666666666666668,-1.3333333333333333,18.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,LEC,Ferrari,1,19,0.0,Power Unit,0,-18,30.0,8.666666666666666,-7.666666666666667,75.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,PER,Red Bull Racing,2,2,19.0,Finished,0,0,56.0,2.3333333333333335,1.6666666666666667,122.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,VER,Red Bull Racing,3,1,25.0,Finished,1,2,66.0,1.6666666666666667,1.3333333333333333,122.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,SAI,Ferrari,4,20,0.0,Hydraulics,0,-16,45.0,3.0,-0.6666666666666666,75.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,RUS,Mercedes,5,3,15.0,Finished,0,2,35.0,4.333333333333333,3.0,57.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,GAS,AlphaTauri,6,5,10.0,Finished,0,1,0.0,14.0,-1.3333333333333333,1.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,HAM,Mercedes,7,4,12.0,Finished,0,3,22.0,6.333333333333333,0.3333333333333333,57.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,TSU,AlphaTauri,8,13,0.0,+1 Lap,0,-5,1.0,13.0,-2.0,1.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,VET,Aston Martin,9,6,8.0,Finished,0,3,1.0,12.666666666666666,-4.333333333333333,2.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,ALO,Alpine,10,7,6.0,Finished,0,3,8.0,9.0,3.6666666666666665,18.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,NOR,McLaren,11,9,2.0,Finished,0,2,13.0,11.0,-3.0,13.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,RIC,McLaren,12,8,4.0,Finished,0,4,0.0,12.666666666666666,-0.3333333333333333,13.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,OCO,Alpine,13,10,1.0,Finished,0,3,10.0,9.0,5.0,18.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,ZHO,Alfa Romeo,14,18,0.0,Hydraulics,0,-4,0.0,18.333333333333332,-1.0,16.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,BOT,Alfa Romeo,15,11,0.0,+1 Lap,0,4,16.0,7.333333333333333,0.6666666666666666,16.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,MAG,Haas F1 Team,16,17,0.0,Power Unit,0,-1,0.0,17.666666666666668,-5.333333333333333,0.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,ALB,Williams,17,12,0.0,+1 Lap,0,5,2.0,15.0,2.3333333333333335,2.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,LAT,Williams,18,15,0.0,+1 Lap,0,3,0.0,15.0,4.0,2.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,STR,Aston Martin,19,16,0.0,Vibrations,0,3,1.0,13.0,-1.3333333333333333,2.0
2022,8,Baku,Azerbaijan Grand Prix,2022-06-12,MSC,Haas F1 Team,20,14,0.0,+1 Lap,0,6,0.0,16.0,-2.6666666666666665,0.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,VER,Red Bull Racing,1,1,25.0,Finished,1,0,65.0,1.6666666666666667,1.3333333333333333,128.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,ALO,Alpine,2,9,2.0,Finished,0,-7,14.0,7.666666666666667,4.666666666666667,21.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,SAI,Ferrari,3,2,19.0,Finished,0,1,30.0,8.666666666666666,-5.666666666666667,42.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,HAM,Mercedes,4,3,15.0,Finished,0,1,26.0,5.666666666666667,1.3333333333333333,66.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,MAG,Haas F1 Team,5,17,0.0,Finished,0,-12,0.0,18.0,-5.666666666666667,0.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,MSC,Haas F1 Team,6,19,0.0,Engine,0,-13,0.0,15.666666666666666,-0.6666666666666666,0.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,OCO,Alpine,7,6,8.0,Finished,0,1,7.0,9.666666666666666,2.0,21.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,RUS,Mercedes,8,4,12.0,Finished,0,4,40.0,3.6666666666666665,1.3333333333333333,66.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,RIC,McLaren,9,11,0.0,Finished,0,-2,4.0,11.0,0.6666666666666666,19.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,ZHO,Alfa Romeo,10,8,4.0,Finished,0,2,0.0,17.666666666666668,-1.3333333333333333,10.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,BOT,Alfa Romeo,11,7,6.0,Finished,0,4,10.0,8.666666666666666,2.6666666666666665,10.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,ALB,Williams,12,13,0.0,Finished,0,-1,0.0,16.0,1.0,0.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,PER,Red Bull Racing,13,20,0.0,Gearbox,0,-7,63.0,1.6666666666666667,1.6666666666666667,128.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,NOR,McLaren,14,15,0.0,Finished,0,-1,15.0,7.666666666666667,1.3333333333333333,19.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,GAS,AlphaTauri,15,14,0.0,Finished,0,1,10.0,9.666666666666666,2.6666666666666665,11.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,VET,Aston Martin,16,12,0.0,Finished,0,4,9.0,9.0,2.3333333333333335,9.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,STR,Aston Martin,17,10,1.0,Finished,0,7,0.0,15.0,3.0,9.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,LAT,Williams,18,16,0.0,Finished,0,2,0.0,15.333333333333334,3.3333333333333335,0.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,LEC,Ferrari,19,5,10.0,Finished,0,14,12.0,14.333333333333334,-13.333333333333334,42.0
2022,9,Montréal,Canadian Grand Prix,2022-06-19,TSU,AlphaTauri,20,18,0.0,Accident,0,2,1.0,13.333333333333334,-2.6666666666666665,11.0
2022,10,Silverstone,British Grand Prix,2022-07-03,SAI,Ferrari,1,1,25.0,Finished,1,0,37.0,8.0,-5.0,59.0
2022,10,Silverstone,British Grand Prix,2022-07-03,VER,Red Bull Racing,2,7,6.0,Finished,0,-5,65.0,1.6666666666666667,1.0,109.0
2022,10,Silverstone,British Grand Prix,2022-07-03,LEC,Ferrari,3,4,12.0,Finished,0,-1,22.0,9.333333333333334,-2.3333333333333335,59.0
2022,10,Silverstone,British Grand Prix,2022-07-03,PER,Red Bull Racing,4,2,18.0,Finished,0,2,44.0,7.666666666666667,-1.6666666666666667,109.0
2022,10,Silverstone,British Grand Prix,2022-07-03,HAM,Mercedes,5,3,16.0,Finished,0,2,31.0,5.0,1.3333333333333333,68.0
2022,10,Silverstone,British Grand Prix,2022-07-03,NOR,McLaren,6,6,8.0,Finished,0,0,11.0,10.0,0.0,15.0
2022,10,Silverstone,British Grand Prix,2022-07-03,ALO,Alpine,7,5,10.0,Finished,0,2,14.0,7.666666666666667,-1.3333333333333333,23.0
2022,10,Silverstone,British Grand Prix,2022-07-03,RUS,Mercedes,8,18,0.0,Collision,0,-10,37.0,4.0,2.3333333333333335,68.0
2022,10,Silverstone,British Grand Prix,2022-07-03,ZHO,Alfa Romeo,9,19,0.0,Collision,0,-10,4.0,14.0,0.6666666666666666,12.0
2022,10,Silverstone,British Grand Prix,2022-07-03,LAT,Williams,10,12,0.0,Finished,0,-2,0.0,15.333333333333334,3.0,0.0
2022,10,Silverstone,British Grand Prix,2022-07-03,GAS,AlphaTauri,11,16,0.0,Collision damage,0,-5,10.0,10.0,2.6666666666666665,10.0
2022,10,Silverstone,British Grand Prix,2022-07-03,BOT,Alfa Romeo,12,17,0.0,Gearbox,0,-5,8.0,9.0,3.6666666666666665,12.0
2022,10,Silverstone,British Grand Prix,2022-07-03,TSU,AlphaTauri,13,14,0.0,Finished,0,-1,0.0,16.0,-3.0,10.0
2022,10,Silverstone,British Grand Prix,2022-07-03,RIC,McLaren,14,13,0.0,Finished,0,1,4.0,10.666666666666666,1.0,15.0
2022,10,Silverstone,British Grand Prix,2022-07-03,OCO,Alpine,15,15,0.0,Fuel pump,0,0,9.0,9.333333333333334,0.6666666666666666,23.0
2022,10,Silverstone,British Grand Prix,2022-07-03,ALB,Williams,16,20,0.0,Collision,0,-4,0.0,14.333333333333334,0.6666666666666666,0.0
2022,10,Silverstone,British Grand Prix,2022-07-03,MAG,Haas F1 Team,17,10,1.0,Finished,0,7,0.0,18.0,-6.666666666666667,0.0
2022,10,Silverstone,British Grand Prix,2022-07-03,VET,Aston Martin,18,9,2.0,Finished,0,9,9.0,9.333333333333334,2.0,10.0
2022,10,Silverstone,British Grand Prix,2022-07-03,MSC,Haas F1 Team,19,8,4.0,Finished,0,11,0.0,17.333333333333332,-3.6666666666666665,0.0
